idempenho,ente,historico,vlr_empenhado,elemdespesatce,distancia
201900080126800020000000183,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS INSULINA GLARGINA 100UI ML  LANTUS 10ML  06 FRASCOS X 222 07  R  1 332 42  E INSULINA LISPRO 100UI ML  03 FRASCOS 10ML   HUMALOG X 98 88  R  296 64   PARA O PACIENTE GABRILE CANDIDO FELIPE  ORDEM JUDICIAL PROCESSO NO0003944,1629.06,SENTENCAS JUDICIAIS,0.19937376174184762
201900080126800020000000460,SAO JOAO DA BARRA,AQUISICAO DE MEDICAMENTOS OLMEZARTANA 40MG  90 CRP  R 95 52  E LEVANLODIPINO  BESILATO 2 5MG  180 CPR    R 274 14   PARA O PACIENTE DARCY DE ILIVEIRA PAES DA SILVA  O J  PROCESSO NO 0001945 28 2018 8 19 0053 ,369.66,SENTENCAS JUDICIAIS,0.19941201929832408
201900080126800020000000298,SAO JOAO DA BARRA,AQUISICAO DE TACROLIMO 0 1  POMADA DERMATOLOGICA BISNAGA 30G   06 BISNAGA  R  938 04   POLYPODIUM LEUCOTOMOS 250MG  270 CPR R 1 258 92   ACIDO SALICILICO E PIROCTONA OLAMINA SHAMPOO  03 FRASCOS 200 ML  R  251 49  E POLIVITAMINICOS  TACITA   90 CPR  R,2789.53,SENTENCAS JUDICIAIS,0.19959263176333464
201928000042728070280701396,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOS BASICOS OBJETIVANDO ATENDER AS DEMANDAS ORIUNDAS DA SECRETARIA MUNICIPAL DE SAUDE  CONFORME PREGAO 025 2018  SAF 0390 19  ITEM 74   CLONAZEPAM 2 MG   COMPRIMIDO  QUANTIDADE 20000 X PRECO UNITARIO 0 20,20800.0,MATERIAL DE CONSUMO,0.19966476287340162
201900080126800020000000807,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS SACUBITRIL 97 MG   VALSARTANA 103 MG   180COPM    R  936 00   E APIXABANA 5 MG   180   R  882 00    PARA ATENDER O PACIENTE VLADIMIR JACOMO FERNANDES  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUDICIAL PROCESSO NO 0001952 ,1818.0,SENTENCAS JUDICIAIS,0.19966944762406558
201900020091302080000001233,SANTO ANTONIO DE PADUA,FUMARATO DE QUIETIAPINA CX  100 MG C 30 CP GABAPENTINA CX  600 MG C 27 CP HEMITARTARATO DE ZOLPIDEN CX  10 MG C 20 CP RISPERIDONA CX  1 MG C 30 CP ENOXOPARINA CX  40 MG C 10 SRINGAS DE 0 4 ML GENFIBROZILA CX  600 MG CX C 30 CP LACTULONA XP   FRS,2136.95,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.1996838192553938
201900030069803010000000564,VASSOURAS,PA 011 18 MEMO 50 19 APOIO ADMINISTRATIVO MEDICAMENTOS PREGAO PRESENCIAL REGISTRO DE PRECO 006 18 CONTRATO 036 18 HOMOLOGACAO 05 06 18 BROMAZEPAM 6MG MARCA  UNIAO QUIMICA CLORIDRATO DE DILTIAZAM 30MG MARCA  E M S ESOMEPRAZOL MAGINESIO 20MG MARCA  N,613.8,MATERIAL DE CONSUMO,0.19969250355418677
201902300191430000000002240,PORCIUNCULA,PREGAO PRESENCIAL PARA REGISTRO DE PRECOS N 0242018AQUISICAO DE MEDICAMENTOS PARA ABASTECER AO POSTO DE URGENCIA MUNICIPAL  N 072DEZ CAIXAS COM CINQUENTA AMPOLAS CADA DE CETOPROFENO 50MG2ML TREZENTAS BOLSAS COM 100ML CADA DE CLORETO DE SODI,2775.36,MATERIAL DE CONSUMO,0.19976539604136734
201900200036300140000000484,ANGRA DOS REIS,MM NO 186 2019 SSA SUGER   AQUISICAO DE MEDICAMENTO RIVAROXABANA 20 MG  PARA ATENDER AO PACIENTE EDCRELSON PEREIRA DE OLIVEIRA  EM CUMPRIMENTO AO MANDADO JUDICIAL PROCESSO 0011472 57 2018 8 19 0003   PROC  2018023784,1307.04,SENTENCAS JUDICIAIS,0.19987203613150706
201900030106303010000000760,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  TENOXICAN 40MG BUTIBROMETO DE ESCOPOLAMINA 6 89MG   250 MG DIPIRONA HIDROCOR,6610.1,MATERIAL DE CONSUMO,0.20012511472287298
201900030106303010000000446,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  TENOXICAN 40MG BUTIBROMETO DE ESCOPOLAMINA 6 89MG   250 MG DIPIRONA HIDROCOR,1997.0,MATERIAL DE CONSUMO,0.20012511472287298
201900030106303010000000674,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  TENOXICAN 40MG BUTIBROMETO DE ESCOPOLAMINA 6 89MG   250 MG DIPIRONA HIDROCOR,2065.0,MATERIAL DE CONSUMO,0.20012511472287298
201900020127404010000000520,MIGUEL PEREIRA,AQUISICAO DE MEDICAMENTO  ELTROMBOPAG REVOLADE   COMPRIMIDO DE 07 CAIXAS DE 50MG E 07 CAIXAS DE 25MG    MEMORANDO NO 22 19 AF  CONFORME OFICIO 678 2018  DA DEFENSORIA PUBLICA DA VARA UNICA DE MIGUEL PEREIRA  PROC  JUDICIQAL 0003818 26 2018 8 19 0033 ,33439.56,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20059907730161097
201900020408700250000000592,ITATIAIA, 42  QUARENTA E DOIS  FR  FRASCOS  DE SOMATROPINA HUMANA FR AMP 12UI 2ML    LICITACAO NO   1 2019 DL ,11692.8,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20069912471734652
201900560114056010000001572,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  CONFORME ARP FMS NO 162 2019   PP FMS NO 055 2019  AMOXICILINA 50MG ML   CLAVULANATO DE POTASSIO 12 5MG ML   PO PARA SUSPENSAO ORAL 75 100ML  250MG   62 5MG 5ML    COPO MEDIDA CEFALEXINA 50,177776.7,MATERIAL DE CONSUMO,0.20075375176284072
201900060242506010000000777,RIO DAS OSTRAS,CLORETO DE SODIO  0 9   SOLUCAO INJETAVEL BOLSA PLASTICA SISTEMA FECHADO 1 000 ML  0 154 MEQ ML  AQUISICAO DE MEDICAMENTO PARA ATENDER AS NECESSIDADES DA SEMUSA    HMRO,10950.0,MATERIAL DE CONSUMO,0.20077539805402655
201900020127404010000000261,MIGUEL PEREIRA,AQUISICAO DE MEDICAMENTO   13 CX DE ELTROMBOPAG REVOLADE   50MG COMPRIMIDO   CONFORME OFICIO 678 2018  DA DEFENSORIA PUBLICA DA VARA UNICA DE MIGUEL PEREIRA  PARA ATENDER O PACIENTE GABRIEL SILVEIRA DIAS   PROC  9043 2018 ,49706.02,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20086993690844468
201900030064520280000001850,SAO GONCALO,VALOR EMPENHADO PARA PAGAMENTO DE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES INTENACAO  CONFORME OF NO 321 SEMFA CTM 18 A FL 01  PROC JUDICIAL NO0062624 83 2014 8 19 0004 DO CARTORIO DA 8A VARA CIVEL DA COMARCA DE SG  EM,1205.43,SENTENCAS JUDICIAIS,0.2009691285738393
201900560114056010000000438,MACAE,DESPESA COM PROCESSO NO 400956 2019  AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF    SEMUSA CEFALEXINA 250MG 5ML  50MG ML  PO PARA SUSP ORAL FRASCO 100ML   COPO SER DOS,30900.0,MATERIAL DE CONSUMO,0.20120127293492052
201900030069803010000000442,VASSOURAS,PA 321 19 MEMO 045 19 APOIO ADMINISTRATIVO MEDICAMENTOS PROCESSOS JUDICIAIS MARIA DE LOURDES DA SILVA RAMOS E OUTROS DAPAGLIFLOZINA 10MG C 30 COMP VASTERAL 35MG C 60 COMP HUDROXICLOROQUINA 400MG C 30 COMP COMBIRON 120MG C 45 COMP VENALOT H 240ML DILT,3518.89,MATERIAL DE CONSUMO,0.20127535726816315
201900030069803010000000902,VASSOURAS,PA 406 18 MEMO 57 19 PREGAO PRESENCIAL REGISTRO DE PRECO 012 18 HOMOLOGADO EM 20 09 18 CONTRATO 048 18 ANESTESICO CLORIDRATO DE LIDOCAINA COM VASOCONSTRITOR  2  1 100 000 CX COM 50UNDADES  MARCA  AUPHACAINA CLOREXIDINE 0 12  SOLUCAP PARA BOCHECHO EM,23090.0,MATERIAL DE CONSUMO,0.2013057360614432
201900020091302080000001941,SANTO ANTONIO DE PADUA,LEVOMEPROMAZINA   25 MG UND POR COMP PERICIAZINA   10 MG UND POR COMP REFERENTE A COMPRA DE MEDICAMENTOS PARA O CAPS   CONF ATA 055 2018 E PROC ADM 1000 2018 ,563.6,MATERIAL DE CONSUMO,0.2013739521728778
201900080126800020000000248,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO OLMESARTANA 40 MG  90 COMP   R  183 45   PARA A PACIENTE ALINE DA SILVA ALVES  ORDEM JUDICIAL PROCESSO NO 0000620 81 2019 8 19 0053 ,183.45,SENTENCAS JUDICIAIS,0.20181748367728547
201900560114056010000001542,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS E INSUMOS FARMACEUTICOS NAO PADRONIZADOS PELA RENAME 2017  CONFORME ARP FMS NO 152 2019   PP FMS NO 057 2019  PARACETAMOL 500MG   CODEINA  FOSFATO 30MG COMPRIMIDO  PORTARIA NO344 98   ADENDO,1670.4,MATERIAL DE CONSUMO,0.20184868252998112
201900030069803010000000288,VASSOURAS,APOIO ADMINISTRATIVO MEDICAMENTOS PROCESSOS JUDICIAIS ACETATO SDE CIPROTERONA 50MG MARCA  UQ HOSP BIMATOPROSTA RC 0 01   5ML MARCA NOVARTIS CITIDINA   URIDINA   HIDROXCOBALAMINA 1 2 5 1 5MG MARCA ETNA CLOBAZAN 10MG MARCA  SANOFI CLONIDINA 0 100MG M,27645.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20209828316753764
201900030106303010000000863,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  DIPIRONA 500MG ML BROMOPRIDA 5MG ML BENZETACIL 1 200 00 FUROSEMIDA MANITOL 2,1951.5,MATERIAL DE CONSUMO,0.20213565737101546
201900060242506010000000778,RIO DAS OSTRAS,CLORETO DE SODIO  0 9   SOLUCAO INJETAVEL BOLSA PLASTICA SISTEMA FECHADO 250 ML   0 154 MEQ ML   AQUISICAO DE MEDICAMENTO PARA ATENDER AS NECESSIDADES DA SEMUSA    HMRO PSMRO,47740.0,MATERIAL DE CONSUMO,0.20214855124122577
201900090158709030000001491,VARRE SAI,DESLANOSIDEO 0 2MG ML INJ UNIAO QUIMICA ETILEFRINA 10MG ML INJ UNIAO QUIMICA LIDOCAINA  20MG G 30G CRISTALIA OCITOCINA 5UI ML  INJ TEUTO OMEPRAZOL 40MG ML INJ TEUTO RANITIDINA 25MG ML INJQ TEUTO FIO P SUTURA C POLIGLACTINA 910   NO1  EP 4  24 F,1695.0,MATERIAL DE CONSUMO,0.20233891028517037
201900090158709010000000227,VARRE SAI,ACIDO GAMAMINOBUTIRICO 50MG MONOCLORIDRATO DE L LISINA 50MG   CLORIDRATO DE TIAMINA  VIT B1  2MG   CLORIDRATO DE PIRIDOXINA  VIT B6  4MG   PANTOTENATO DE CALCIO 4MG COMPRIMIDO  GABALON  ZYDUS ARIPIPRAZOL COMPRIMIDO 10MG  ARISTAB  UNICHEM DIVALPROAT,2188.48,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20244205397270143
201900090158709010000001013,VARRE SAI,ACIDO GAMAMINOBUTIRICO 50MG MONOCLORIDRATO DE L LISINA 50MG   CLORIDRATO DE TIAMINA  VIT B1  2MG   CLORIDRATO DE PIRIDOXINA  VIT B6  4MG   PANTOTENATO DE CALCIO 4MG COMPRIMIDO  GABALON  ZYDUS ARIPIPRAZOL COMPRIMIDO 10MG  ARISTAB  UNICHEM DIVALPROAT,3682.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20244205397270143
201900010121701010000000022,SAO SEBASTIAO DO ALTO,ACIDO TIOCTICO 600 MG BRINZOLAMIDA TIMOLOL SOL  OFT  5 ML BROMETO DE TIOTROPIO 2 5 MCG CLORIDRATO DE BANFILINA 300 MG CLORIDRATO DE METILFENIDRATO 10 MG ETEXILATO DE DABIGATRANA 110 MG ETEXILATO DE DABIGATRANA 150 MG F FLUTICASONA  T VILANTEROL 100 2,68089.6,MATERIAL DE CONSUMO,0.20251480277386247
201900200036300140000000485,ANGRA DOS REIS,MM NO 185 2019 SSA SUGER   AQUISICAO DE MEDICAMENTO BICALUTAMIDA 50 MG  PARA ATENDER AO PACIENTE ALTAMIRO COSTA TAVARES  EM CUMPRIMENTO AO MANDADO JUDICIAL PROCESSO 0004423 62 2018 8 19 0003   PROC  20180021059,292.32,SENTENCAS JUDICIAIS,0.20252121110535404
201900560114056010000000470,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS ESPECIAIS  VISANDO ATENDER AS NECESSIDADES DA SEMUSA  CONFORME ARP FMS NO 017 2019   PP NO 184 2018  HIARULURONATO DE SODIO 20MG 2ML OU 10MG ML SOLUCAO INJETAVEL SERINGA PRE ENCHIDA 2ML INFLIXIMABE 10MG ML PO LIO,60874.32,MATERIAL DE CONSUMO,0.20252823269331888
201900080126800020000000239,SAO JOAO DA BARRA,AQUISICAO DE PROCEDIMENTO CIRURGICO DE FACOEMULSIFICACAO COM IMPLANTE DE LIO  TRABECULECTOMIA COM MITOMICINA C  APLICACAO DE MANITOL FRASCO  VISCOAT LARGE  LIO   OLHO DIREITO  R 4 800 00   PARA O PACIENTE MANOEL FERNANDES  ORDEM JUDICIAL PROCESSO NO,4800.0,SENTENCAS JUDICIAIS,0.20254277260861375
201900020091302080000002062,SANTO ANTONIO DE PADUA,ROVAMICINA   CX 1 5 MUI  16 CP CLORIDRATO DE AMITRIPTILINA   CX  75 MG C 20 CP CLORIDRATO DE NORTEIPTILINA   CX  10 MG C 30 CASP CLORIDRATO DE VENLAFAXINA   CX  37 5MG C 30 CAPS CYMBI   CX  30 MG C 30 CP DEPAKOTE   CX  500 MG C 30 CP DEPAKOTE ER  ,12661.81,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20267478801447603
201900560114056010000000558,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAUDE   SEMUSA  CONFORME ARP NO 077 2018 E PP NO 069 2018  ACETILCISTEINA 100 MG ML  10   SOLUCAO INJETAVEL AMPOLA 3ML ACIDO ACETIL,102030.0,MATERIAL DE CONSUMO,0.20270311720464318
201900060242506010000000780,RIO DAS OSTRAS,AGUA DESTILADA AGUA PARA INJETAVEIS SOLUCAO INJETAVEL FRASCO 100ML  BOLSA SISTEMA FECHADO  CLORETO DE SODIO  20   SOLUCAO INJETAVEL AMPOLA PLASTICA 10 ML   3 4 MEQ ML  AQUISICAO DE MEDICAMENTOS PARA ATENDER AS NECESIDADES DA SEMUSA     HMRO PSMRO,10840.0,MATERIAL DE CONSUMO,0.20271202069926697
201900390518239030000000052,MACAE,FORMULARIO ANEXO I   ATESTADO MEDICO REQUERIMENTO DE VAGA ESPECIAL  CEVE   A 4  210 X 297 MM   LXA   02 PAGINAS  1  UMA  COR DE IMPRESSAO  PAPEL BRANCO 75G  IMPRESSAO FRENTE  BLOCO CONTENDO 200 FOLHAS CADA  FLYER   4 4  FORMATO 150X200MM  LXA  E EM,4009.0,MATERIAL DE CONSUMO,0.20280399767905344
201900080126800020000000309,SAO JOAO DA BARRA,AQUISICAO DE VILDAGLIPTINA 50MG   180 CPR  R 640 00   FUMARATO DE FORMOTEROL 12MCG   BUDESONIDA 400MCG FRASCO COM 60 DOSES   03 FRASCOS   R  437 46  EROFLUMILASTE 500MG   90 CPR  R 730 59   PARA O PACIENTE OTAVIO MENDONCA DAS NEVES  ORDEM JUDICIAL PR,1808.05,SENTENCAS JUDICIAIS,0.20286386709279658
201900020091302080000001736,SANTO ANTONIO DE PADUA,UND AGUA DESTILADA 10ML  AMPOLA  UND CEFALOTINA SODICA 1G  FRASCO  UND CEFTRIAXONA 1G  FRASCO  UND CITRATO DE FENTANILA 0 05MG ML  AMPOLA 2ML  UND SULFATO DE MORFINA 0 2MG ML  AMPOLA 1ML  UND PROPOFOL 10MG 20ML REFERENTE A COMPRA DE MEDICAMENTOS PARA,2288.0,MATERIAL DE CONSUMO,0.2030199737751699
201900030069803010000000028,VASSOURAS,APOIO ADMINISTRATIVO MEDICAMENTOS NOVEMBRO E DEZEMBRO  2018 SYSTANE 15ML LEITE DE SOJA COGMAX TRIMETAZIDINA 35MG,1423.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.2030645333805181
201900030069803010000000207,VASSOURAS,SOLICITACAO MEMO 015 2019   APOIO ADMINISTRATIVO MEDICAMNETOS  PACIENTE  JULIANE COELHO DE SOUZA FREITAS  BOSENTANA 125MG CX C 60 COMPRIMIDOS ,4464.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20311339798889883
201932000042532040320400030,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSINJETAVEIS PARA ATENDER ADEMANDA DA FMS CONFORME SAC 001 19 SAF 022 19 SRP 023 2018  CONF SE SEGITEM 02 ACICLOVIR 250 MG PO LIOFILIZADO FRASCO  AMPOLA ,85696.0,MATERIAL DE CONSUMO,0.2031522833033248
201900020132702010000000595,SAO SEBASTIAO DO ALTO,ADESIVO 17 GR ALISAR DE ANGELIM 5X1  JOGO  AREOLA ARGA MASSA INTERNA 20 KG ARGILA AGEMIX 25 KG BRACADEIRA DE NYLON 3 5X2 80 MM BUCHA FIX NO7 CAL CAPA DE ROSCA CIMENTO DIJUNTOR BIPOLAR 70 AMP  DIM DOBRADICAS GALAVANIZAS ESPUDI VASO SANTITARIO FECHADUR,5620.91,MATERIAL DE CONSUMO,0.20323669437520175
201900080126800020000000580,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO LEVODOPA 100MG   CLORIDRATO DE BENSERAZIDA 25MG   PROLOPA BD   720 COMP    R  1 080 00   PARA ATENDER O PACIENTE MANOEL FERNANDES JARDIM  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUDICIAL PROCESSO NO 0001621 38 2018 8 19 00,1080.0,SENTENCAS JUDICIAIS,0.20326291628461568
201900030106303010000000261,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  RANITIDINA 500MG 2 ML TENOXICAN 40MG BUTIBROMETO DE ESCOPOLAMINA 6 89MG   25,2382.5,MATERIAL DE CONSUMO,0.20334178083175403
201900030106303010000000325,MACUCO,REF  A CONTRATACAO DE EMPRESA ESPECIALIZADA PARA AQUISICAO DE MEDICAMENTOS INJETAVEIS  PARA ATENDER AS NECESSIDADES DA REDE MUNICIPAL DE SAUDE  CONFORME DOCUMENTOS EM ANEXO  RANITIDINA 500MG 2 ML TENOXICAN 40MG BUTIBROMETO DE ESCOPOLAMINA 6 89MG   25,2887.5,MATERIAL DE CONSUMO,0.20334178083175403
201900400126640200000000014,IGUABA GRANDE,COPO DE 50ML ALCOOL EM GEL 70  ANTISSEPTICO 400G DETERGENTE NEUTRO 500ML HIPOCLORITO HOSPITALAR 1  MULTI USO 500ML FLANELA TOALHA DE PAPEL INTERFOLHAS ESPONJA CERA LIQUIDA SACO DE LIXO PRETO 100 LTS SACO DE LIXO INFECTANTE 100 LTS,60469.4,MATERIAL DE CONSUMO,0.20334374862768323
201900030064520280000002447,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA  AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  PROCESSO JUDICIAL NO0119158 62 2005 8 19 0004 4A VARA CIVEL DA SG  EM FAVOR DE FRANKLIN DELAND SALVE  OF NO1931 SEMFA CTM 18 AS FLS  02 ,950.59,SENTENCAS JUDICIAIS,0.2033986953827005
201900080126800020000000762,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS COLECALCIFEROL 7000UI 12 COMP  R 90 00  LEVODOPA 10MG  CLORIDRATO DE BENSERAZIDA 25MG  PROLOBA BD  270 COMP  R 405 00   LEVODOPA 100MG CLORIDRATO DE BENSERAZIDA 25 MG  PROLOBA HBS  90 COMP  R 207 00   PARA A PACIENTE ORLAND,702.0,SENTENCAS JUDICIAIS,0.20348215971339434
201900560114056010000001712,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS E INSUMOS FARMACEUTICOS NAO PADRONIZADOS   INJETAVEIS  CONFORME ARP FMS NO 263 2019   PP FMS NO 026 2019  CETOPROFENO 100MG PO PARA SOLUCAO INJETAVEL IV F A IMIPENEM MONOHIDRATADO 500MG   CILASTATINA SODICA 500MG,332175.0,MATERIAL DE CONSUMO,0.20348639376327815
201900020091302080000001500,SANTO ANTONIO DE PADUA,LEVOMEPROMAZINA 25 MG   UND POR COMP PERICIAZINA 10 MG   UND POR COMP REFERENTE A MEDICAMENTOS PARA ATENDER O CAPS CONF ATA 055 2018 E PROC ADM 1000 2018 ,563.6,MATERIAL DE CONSUMO,0.20348784610598625
201900030064520280000002473,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES E INTERNACAO  DO PROCESSO JUDICIAL NO 0024117 20 2018 8 19 0002 EM FAVOR ALMAIR ZOZIMO LEAL  OF NO1854 SEMFA CTM 18 AS FLS  02  EXTRATO AS FLS 05  NAD ,1416.0,SENTENCAS JUDICIAIS,0.20349669371215773
201900030064520280000001890,SAO GONCALO,VALOR EMPENHADO REFERENTE MANDADO DE SEQUESTRO PARA AQUISICAO DE MEDICAMENTOS REALIZACAO DE EXAMES INTERNACAO EM  FAVOR DE IRENE HONORATO ALEXANDRE  CONFORME OF NO555 SEMFA CTM 18 A FL  01  PROCESSO JUDICIAL NO 0041021 46 2017 8 19 0004 DA 7A VARA CI,4500.0,SENTENCAS JUDICIAIS,0.20351026874556266
201900020091302080000000370,SANTO ANTONIO DE PADUA,FUMARATO DE QUETIAPINA CX  100 MG C  30CP GABAPENTINA CX  600 MG C 27 CP RISPERIDONA CX   1 MG C 30 CP SERTRALINA CX  25MG C 30CP ENOXOPARINA CX 40 MG C 10 SERINGAS DE 0 4 ML ESPIRONOLACTONA CX  100 MG C 30 CP GENFIBROZILA CX 600 MG  CX C  30 CP L,1517.55,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20363546753769024
201900020091302080000001636,SANTO ANTONIO DE PADUA,TOPITAMATO   100 MG UND POR COMP REFERENTE O FORNECIMENTO DE MEDICAMENTOS PARA ATENDER O CAPS CONF ATA 057 2018 E PROC ADM 1000 2018 ,198.0,MATERIAL DE CONSUMO,0.203689038255483
201900080126800020000000790,SAO JOAO DA BARRA,AQUISICAO DOS MEDICAMENTOS RIVAROXABANA 20MG   90 COMP    R  882 00   E SACUBITRIL 24 MG   VALSARTANA 26 MG   180 COMP    R  936 00    PARA ATENDER A PACIENTE MARIA DE LOURDES GOMES BARRETO  POR UM PERIODO DE 03  TRES  MESES  DEMANDA JUDICIAL PROCES,1818.0,SENTENCAS JUDICIAIS,0.20372022364651599
201900560114056010000000364,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  CAF   SEMUSA  GLICONATO DE CALCIO 100MG ML  10   SOLUCAO INJETAVEL AMPOLA 10ML LEVOFLOXACINO 5MG ML SOLUCAO INJETAVEL,26518.0,MATERIAL DE CONSUMO,0.20373366124588277
201900560114056010000000669,MACAE,DESPESA COM AQUISICAO DE MEDICAMENTOS COMUNS E CONTROLADOS  VISANDO ATENDER AS NECESSIDADES DA CENTRAL DE ABASTECIMENTO FARMACEUTICO  PREGAO PRESENCIAL NO 142 2018  ARP NO 132 2018  BECLOMETASONA  DIPROPIONATO 200 MCG DOSE SOL AEROSOL SPRAY   DISPOSI,67919.6,MATERIAL DE CONSUMO,0.2037474310122097
201900080126800020000000771,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO BROMETO DE TIOTROPICO 2 5MCG  SOL  INALATORIA   FRASCO COM 60 DOSES   SPIRIVA RESPIMAT   03 FRASCOS X R  383 90   R  1 151 70    PARA ATENDER A PACIENTE CARMELINA DE SOUZA CARDOSO  POR UM PERIODO DE 03 TRES MESES  DEMANDA JUD,1151.7,SENTENCAS JUDICIAIS,0.20378941043589616
201932000042532040320400169,CAMPOS DOS GOYTACAZES,AQUISICAO DE MEDICAMENTOSINJETAVEIS PARA ATENDER AS DEMANDAS DA FMS  CONF SAC 1 19  SAF 0138 19 E PREGAO SRP 023 2018  CONFORME SEGUE ABAIXO  ITEM 11   ALBUMINA HUMANA20  SOL  INJ  FCO  AMP  CT  C 1 C  50 ML EQUIP   FRASCO ,799994.5,MATERIAL DE CONSUMO,0.20379341055021016
201900060242506010000000776,RIO DAS OSTRAS,GLICOSE ISOTONICA 5   50MG ML  SOLUCAO INJETAVEL BOLSA FRASCO SISTEMA FECHADO  AQUISICAO DE MEDICAMENTOS PARA ATENDER AS NECESSIDADES DA SEMUSA     HMRO PSMRO,27900.0,MATERIAL DE CONSUMO,0.20382656753998074
201900300039003010000001069,BARRA MANSA,PROC  NO 10 162 2018    AQUISICAO DE DIVERSOS MEDICAMENTOS ,2603.3,MATERIAL DE CONSUMO,0.2039380711884855
201900080126800020000000202,SAO JOAO DA BARRA,AQUISICAO DO MEDICAMENTO PERICIAZINA 4  FRASCO 20ML  15 FRASCOS X 8 42   R  126 30   PARA A PACIENTE BEATRIZ SANTOS VIEIRA  ORDEM JUDICIAL NO 0006134 20 2016 8 19 0053 ,126.3,SENTENCAS JUDICIAIS,0.20399886917476395
201900020091302080000001875,SANTO ANTONIO DE PADUA,CARVEDILOL   12 5 MG COMP REFERENTE A COMPRA DE MEDICAMENTOS PARA A FARMACIA BASICA   CONF ATA 070 2018 E PROC ADM 1702 2018 ,600.0,MATERIAL  BEM OU SERVICO PARA DISTRIBUICAO GRATUITA,0.20421007917882517
